province,year,month,year_month,dengue_cases,case_definition_standardised
TRAD,2019,11,2019-11,14,Suspected and confirmed
TRAD,2019,12,2019-12,5,Suspected and confirmed
TRAD,2020,1,2020-01,15,Suspected and confirmed
TRAD,2020,2,2020-02,11,Suspected and confirmed
TRAD,2020,3,2020-03,3,Suspected and confirmed
TRAD,2020,4,2020-04,3,Suspected and confirmed
TRAD,2020,5,2020-05,9,Suspected and confirmed
TRAD,2020,6,2020-06,23,Suspected and confirmed
TRAD,2020,7,2020-07,32,Suspected and confirmed
TRAD,2020,8,2020-08,37,Suspected and confirmed
TRAD,2020,9,2020-09,18,Suspected and confirmed
TRAD,2020,10,2020-10,5,Suspected and confirmed
TRAD,2020,11,2020-11,4,Suspected and confirmed
TRAD,2020,12,2020-12,2,Suspected and confirmed
TRAD,2021,1,2021-01,2,Suspected and confirmed
TRAD,2021,2,2021-02,0,Suspected and confirmed
TRAD,2021,3,2021-03,0,Suspected and confirmed
TRAD,2021,4,2021-04,0,Suspected and confirmed
TRAD,2021,5,2021-05,1,Suspected and confirmed
TRAD,2021,6,2021-06,0,Suspected and confirmed
TRAD,2021,7,2021-07,2,Suspected and confirmed
TRAD,2021,8,2021-08,2,Suspected and confirmed
TRAD,2021,9,2021-09,1,Suspected and confirmed
TRAD,2021,10,2021-10,1,Suspected and confirmed
TRAD,2021,11,2021-11,1,Suspected and confirmed
TRAD,2021,12,2021-12,0,Suspected and confirmed
TRAD,2022,1,2022-01,0,Suspected and confirmed
TRAD,2022,2,2022-02,0,Suspected and confirmed
TRAD,2022,3,2022-03,1,Suspected and confirmed
TRAD,2022,4,2022-04,0,Suspected and confirmed
TRAD,2022,5,2022-05,4,Suspected and confirmed
TRAD,2022,6,2022-06,4,Suspected and confirmed
TRAD,2022,7,2022-07,9,Suspected and confirmed
TRAD,2022,8,2022-08,6,Suspected and confirmed
TRAD,2022,9,2022-09,9,Suspected and confirmed
TRAD,2022,10,2022-10,13,Suspected and confirmed
TRAD,2022,11,2022-11,10,Suspected and confirmed
TRAD,2022,12,2022-12,12,Suspected and confirmed
TRANG,2015,1,2015-01,1,Suspected and confirmed
TRANG,2015,2,2015-02,3,Suspected and confirmed
TRANG,2015,3,2015-03,0,Suspected and confirmed
TRANG,2015,4,2015-04,2,Suspected and confirmed
TRANG,2015,5,2015-05,2,Suspected and confirmed
TRANG,2015,6,2015-06,7,Suspected and confirmed
TRANG,2015,7,2015-07,18,Suspected and confirmed
TRANG,2015,8,2015-08,8,Suspected and confirmed
TRANG,2015,9,2015-09,5,Suspected and confirmed
TRANG,2015,10,2015-10,5,Suspected and confirmed
TRANG,2015,11,2015-11,0,Suspected and confirmed
TRANG,2015,12,2015-12,6,Suspected and confirmed
TRANG,2016,1,2016-01,4,Suspected and confirmed
TRANG,2016,2,2016-02,6,Suspected and confirmed
TRANG,2016,3,2016-03,6,Suspected and confirmed
TRANG,2016,4,2016-04,3,Suspected and confirmed
TRANG,2016,5,2016-05,1,Suspected and confirmed
TRANG,2016,6,2016-06,10,Suspected and confirmed
TRANG,2016,7,2016-07,32,Suspected and confirmed
TRANG,2016,8,2016-08,18,Suspected and confirmed
TRANG,2016,9,2016-09,16,Suspected and confirmed
TRANG,2016,10,2016-10,7,Suspected and confirmed
TRANG,2016,11,2016-11,11,Suspected and confirmed
TRANG,2016,12,2016-12,7,Suspected and confirmed
TRANG,2017,1,2017-01,2,Suspected and confirmed
TRANG,2017,2,2017-02,2,Suspected and confirmed
TRANG,2017,3,2017-03,2,Suspected and confirmed
TRANG,2017,4,2017-04,5,Suspected and confirmed
TRANG,2017,5,2017-05,9,Suspected and confirmed
TRANG,2017,6,2017-06,17,Suspected and confirmed
TRANG,2017,7,2017-07,13,Suspected and confirmed
TRANG,2017,8,2017-08,13,Suspected and confirmed
TRANG,2017,9,2017-09,11,Suspected and confirmed
TRANG,2017,10,2017-10,12,Suspected and confirmed
TRANG,2017,11,2017-11,7,Suspected and confirmed
TRANG,2017,12,2017-12,9,Suspected and confirmed
TRANG,2018,1,2018-01,12,Suspected and confirmed
TRANG,2018,2,2018-02,5,Suspected and confirmed
TRANG,2018,3,2018-03,3,Suspected and confirmed
TRANG,2018,4,2018-04,10,Suspected and confirmed
TRANG,2018,5,2018-05,14,Suspected and confirmed
TRANG,2018,6,2018-06,17,Suspected and confirmed
TRANG,2018,7,2018-07,43,Suspected and confirmed
TRANG,2018,8,2018-08,29,Suspected and confirmed
TRANG,2018,9,2018-09,22,Suspected and confirmed
TRANG,2018,10,2018-10,21,Suspected and confirmed
TRANG,2018,11,2018-11,21,Suspected and confirmed
TRANG,2018,12,2018-12,10,Suspected and confirmed
TRANG,2019,1,2019-01,14,Suspected and confirmed
TRANG,2019,2,2019-02,19,Suspected and confirmed
TRANG,2019,3,2019-03,9,Suspected and confirmed
TRANG,2019,4,2019-04,8,Suspected and confirmed
TRANG,2019,5,2019-05,33,Suspected and confirmed
TRANG,2019,6,2019-06,47,Suspected and confirmed
TRANG,2019,7,2019-07,52,Suspected and confirmed
TRANG,2019,8,2019-08,49,Suspected and confirmed
TRANG,2019,9,2019-09,33,Suspected and confirmed
TRANG,2019,10,2019-10,11,Suspected and confirmed
TRANG,2019,11,2019-11,7,Suspected and confirmed
TRANG,2019,12,2019-12,8,Suspected and confirmed
TRANG,2020,1,2020-01,9,Suspected and confirmed
TRANG,2020,2,2020-02,6,Suspected and confirmed
TRANG,2020,3,2020-03,1,Suspected and confirmed
TRANG,2020,4,2020-04,9,Suspected and confirmed
TRANG,2020,5,2020-05,7,Suspected and confirmed
TRANG,2020,6,2020-06,19,Suspected and confirmed
TRANG,2020,7,2020-07,23,Suspected and confirmed
TRANG,2020,8,2020-08,21,Suspected and confirmed
TRANG,2020,9,2020-09,12,Suspected and confirmed
TRANG,2020,10,2020-10,6,Suspected and confirmed
TRANG,2020,11,2020-11,5,Suspected and confirmed
TRANG,2020,12,2020-12,2,Suspected and confirmed
TRANG,2021,1,2021-01,2,Suspected and confirmed
TRANG,2021,2,2021-02,1,Suspected and confirmed
TRANG,2021,3,2021-03,2,Suspected and confirmed
TRANG,2021,4,2021-04,0,Suspected and confirmed
TRANG,2021,5,2021-05,0,Suspected and confirmed
TRANG,2021,6,2021-06,5,Suspected and confirmed
TRANG,2021,7,2021-07,3,Suspected and confirmed
TRANG,2021,8,2021-08,2,Suspected and confirmed
TRANG,2021,9,2021-09,2,Suspected and confirmed
TRANG,2021,10,2021-10,6,Suspected and confirmed
TRANG,2021,11,2021-11,7,Suspected and confirmed
TRANG,2021,12,2021-12,2,Suspected and confirmed
TRANG,2022,1,2022-01,2,Suspected and confirmed
TRANG,2022,2,2022-02,1,Suspected and confirmed
TRANG,2022,3,2022-03,1,Suspected and confirmed
TRANG,2022,4,2022-04,13,Suspected and confirmed
TRANG,2022,5,2022-05,20,Suspected and confirmed
TRANG,2022,6,2022-06,16,Suspected and confirmed
TRANG,2022,7,2022-07,25,Suspected and confirmed
TRANG,2022,8,2022-08,32,Suspected and confirmed
TRANG,2022,9,2022-09,18,Suspected and confirmed
TRANG,2022,10,2022-10,13,Suspected and confirmed
TRANG,2022,11,2022-11,24,Suspected and confirmed
TRANG,2022,12,2022-12,22,Suspected and confirmed
UBON RATCHATHANI,2015,1,2015-01,6,Suspected and confirmed
UBON RATCHATHANI,2015,2,2015-02,7,Suspected and confirmed
UBON RATCHATHANI,2015,3,2015-03,27,Suspected and confirmed
UBON RATCHATHANI,2015,4,2015-04,54,Suspected and confirmed
UBON RATCHATHANI,2015,5,2015-05,134,Suspected and confirmed
UBON RATCHATHANI,2015,6,2015-06,340,Suspected and confirmed
UBON RATCHATHANI,2015,7,2015-07,548,Suspected and confirmed
UBON RATCHATHANI,2015,8,2015-08,699,Suspected and confirmed
UBON RATCHATHANI,2015,9,2015-09,463,Suspected and confirmed
UBON RATCHATHANI,2015,10,2015-10,307,Suspected and confirmed
UBON RATCHATHANI,2015,11,2015-11,238,Suspected and confirmed
UBON RATCHATHANI,2015,12,2015-12,99,Suspected and confirmed
UBON RATCHATHANI,2016,1,2016-01,136,Suspected and confirmed
UBON RATCHATHANI,2016,2,2016-02,102,Suspected and confirmed
UBON RATCHATHANI,2016,3,2016-03,131,Suspected and confirmed
UBON RATCHATHANI,2016,4,2016-04,81,Suspected and confirmed
UBON RATCHATHANI,2016,5,2016-05,60,Suspected and confirmed
UBON RATCHATHANI,2016,6,2016-06,132,Suspected and confirmed
UBON RATCHATHANI,2016,7,2016-07,203,Suspected and confirmed
UBON RATCHATHANI,2016,8,2016-08,221,Suspected and confirmed
UBON RATCHATHANI,2016,9,2016-09,120,Suspected and confirmed
UBON RATCHATHANI,2016,10,2016-10,82,Suspected and confirmed
UBON RATCHATHANI,2016,11,2016-11,38,Suspected and confirmed
UBON RATCHATHANI,2016,12,2016-12,10,Suspected and confirmed
UBON RATCHATHANI,2017,1,2017-01,7,Suspected and confirmed
UBON RATCHATHANI,2017,2,2017-02,15,Suspected and confirmed
UBON RATCHATHANI,2017,3,2017-03,18,Suspected and confirmed
UBON RATCHATHANI,2017,4,2017-04,12,Suspected and confirmed
UBON RATCHATHANI,2017,5,2017-05,55,Suspected and confirmed
UBON RATCHATHANI,2017,6,2017-06,106,Suspected and confirmed
UBON RATCHATHANI,2017,7,2017-07,138,Suspected and confirmed
UBON RATCHATHANI,2017,8,2017-08,81,Suspected and confirmed
UBON RATCHATHANI,2017,9,2017-09,55,Suspected and confirmed
UBON RATCHATHANI,2017,10,2017-10,29,Suspected and confirmed
UBON RATCHATHANI,2017,11,2017-11,7,Suspected and confirmed
UBON RATCHATHANI,2017,12,2017-12,5,Suspected and confirmed
UBON RATCHATHANI,2018,1,2018-01,6,Suspected and confirmed
UBON RATCHATHANI,2018,2,2018-02,16,Suspected and confirmed
UBON RATCHATHANI,2018,3,2018-03,29,Suspected and confirmed
UBON RATCHATHANI,2018,4,2018-04,51,Suspected and confirmed
UBON RATCHATHANI,2018,5,2018-05,282,Suspected and confirmed
UBON RATCHATHANI,2018,6,2018-06,406,Suspected and confirmed
UBON RATCHATHANI,2018,7,2018-07,333,Suspected and confirmed
UBON RATCHATHANI,2018,8,2018-08,161,Suspected and confirmed
UBON RATCHATHANI,2018,9,2018-09,75,Suspected and confirmed
UBON RATCHATHANI,2018,10,2018-10,38,Suspected and confirmed
UBON RATCHATHANI,2018,11,2018-11,36,Suspected and confirmed
UBON RATCHATHANI,2018,12,2018-12,44,Suspected and confirmed
UBON RATCHATHANI,2019,1,2019-01,85,Suspected and confirmed
UBON RATCHATHANI,2019,2,2019-02,100,Suspected and confirmed
UBON RATCHATHANI,2019,3,2019-03,208,Suspected and confirmed
UBON RATCHATHANI,2019,4,2019-04,223,Suspected and confirmed
UBON RATCHATHANI,2019,5,2019-05,817,Suspected and confirmed
UBON RATCHATHANI,2019,6,2019-06,1709,Suspected and confirmed
UBON RATCHATHANI,2019,7,2019-07,1215,Suspected and confirmed
UBON RATCHATHANI,2019,8,2019-08,870,Suspected and confirmed
UBON RATCHATHANI,2019,9,2019-09,477,Suspected and confirmed
UBON RATCHATHANI,2019,10,2019-10,209,Suspected and confirmed
UBON RATCHATHANI,2019,11,2019-11,112,Suspected and confirmed
UBON RATCHATHANI,2019,12,2019-12,48,Suspected and confirmed
UBON RATCHATHANI,2020,1,2020-01,66,Suspected and confirmed
UBON RATCHATHANI,2020,2,2020-02,119,Suspected and confirmed
UBON RATCHATHANI,2020,3,2020-03,75,Suspected and confirmed
UBON RATCHATHANI,2020,4,2020-04,137,Suspected and confirmed
UBON RATCHATHANI,2020,5,2020-05,235,Suspected and confirmed
UBON RATCHATHANI,2020,6,2020-06,401,Suspected and confirmed
UBON RATCHATHANI,2020,7,2020-07,455,Suspected and confirmed
UBON RATCHATHANI,2020,8,2020-08,301,Suspected and confirmed
UBON RATCHATHANI,2020,9,2020-09,163,Suspected and confirmed
UBON RATCHATHANI,2020,10,2020-10,65,Suspected and confirmed
UBON RATCHATHANI,2020,11,2020-11,21,Suspected and confirmed
UBON RATCHATHANI,2020,12,2020-12,23,Suspected and confirmed
UBON RATCHATHANI,2021,1,2021-01,10,Suspected and confirmed
UBON RATCHATHANI,2021,2,2021-02,13,Suspected and confirmed
UBON RATCHATHANI,2021,3,2021-03,13,Suspected and confirmed
UBON RATCHATHANI,2021,4,2021-04,11,Suspected and confirmed
UBON RATCHATHANI,2021,5,2021-05,18,Suspected and confirmed
UBON RATCHATHANI,2021,6,2021-06,38,Suspected and confirmed
UBON RATCHATHANI,2021,7,2021-07,28,Suspected and confirmed
UBON RATCHATHANI,2021,8,2021-08,18,Suspected and confirmed
UBON RATCHATHANI,2021,9,2021-09,25,Suspected and confirmed
UBON RATCHATHANI,2021,10,2021-10,8,Suspected and confirmed
UBON RATCHATHANI,2021,11,2021-11,4,Suspected and confirmed
UBON RATCHATHANI,2021,12,2021-12,2,Suspected and confirmed
UBON RATCHATHANI,2022,1,2022-01,4,Suspected and confirmed
UBON RATCHATHANI,2022,2,2022-02,2,Suspected and confirmed
UBON RATCHATHANI,2022,3,2022-03,9,Suspected and confirmed
UBON RATCHATHANI,2022,4,2022-04,10,Suspected and confirmed
UBON RATCHATHANI,2022,5,2022-05,62,Suspected and confirmed
UBON RATCHATHANI,2022,6,2022-06,170,Suspected and confirmed
UBON RATCHATHANI,2022,7,2022-07,272,Suspected and confirmed
UBON RATCHATHANI,2022,8,2022-08,184,Suspected and confirmed
UBON RATCHATHANI,2022,9,2022-09,92,Suspected and confirmed
UBON RATCHATHANI,2022,10,2022-10,64,Suspected and confirmed
UBON RATCHATHANI,2022,11,2022-11,53,Suspected and confirmed
UBON RATCHATHANI,2022,12,2022-12,28,Suspected and confirmed
UDON THANI,2015,1,2015-01,2,Suspected and confirmed
UDON THANI,2015,2,2015-02,0,Suspected and confirmed
UDON THANI,2015,3,2015-03,2,Suspected and confirmed
UDON THANI,2015,4,2015-04,1,Suspected and confirmed
UDON THANI,2015,5,2015-05,5,Suspected and confirmed
UDON THANI,2015,6,2015-06,11,Suspected and confirmed
UDON THANI,2015,7,2015-07,6,Suspected and confirmed
UDON THANI,2015,8,2015-08,18,Suspected and confirmed
UDON THANI,2015,9,2015-09,21,Suspected and confirmed
UDON THANI,2015,10,2015-10,11,Suspected and confirmed
UDON THANI,2015,11,2015-11,25,Suspected and confirmed
UDON THANI,2015,12,2015-12,4,Suspected and confirmed
UDON THANI,2016,1,2016-01,3,Suspected and confirmed
UDON THANI,2016,2,2016-02,5,Suspected and confirmed
UDON THANI,2016,3,2016-03,5,Suspected and confirmed
UDON THANI,2016,4,2016-04,2,Suspected and confirmed
UDON THANI,2016,5,2016-05,3,Suspected and confirmed
UDON THANI,2016,6,2016-06,6,Suspected and confirmed
UDON THANI,2016,7,2016-07,10,Suspected and confirmed
UDON THANI,2016,8,2016-08,13,Suspected and confirmed
UDON THANI,2016,9,2016-09,7,Suspected and confirmed
UDON THANI,2016,10,2016-10,8,Suspected and confirmed
UDON THANI,2016,11,2016-11,4,Suspected and confirmed
UDON THANI,2016,12,2016-12,1,Suspected and confirmed
UDON THANI,2017,1,2017-01,2,Suspected and confirmed
UDON THANI,2017,2,2017-02,0,Suspected and confirmed
UDON THANI,2017,3,2017-03,2,Suspected and confirmed
UDON THANI,2017,4,2017-04,4,Suspected and confirmed
UDON THANI,2017,5,2017-05,14,Suspected and confirmed
UDON THANI,2017,6,2017-06,27,Suspected and confirmed
UDON THANI,2017,7,2017-07,36,Suspected and confirmed
UDON THANI,2017,8,2017-08,22,Suspected and confirmed
UDON THANI,2017,9,2017-09,13,Suspected and confirmed
UDON THANI,2017,10,2017-10,2,Suspected and confirmed
UDON THANI,2017,11,2017-11,4,Suspected and confirmed
UDON THANI,2017,12,2017-12,1,Suspected and confirmed
UDON THANI,2018,1,2018-01,0,Suspected and confirmed
UDON THANI,2018,2,2018-02,1,Suspected and confirmed
UDON THANI,2018,3,2018-03,0,Suspected and confirmed
UDON THANI,2018,4,2018-04,3,Suspected and confirmed
UDON THANI,2018,5,2018-05,30,Suspected and confirmed
UDON THANI,2018,6,2018-06,84,Suspected and confirmed
UDON THANI,2018,7,2018-07,31,Suspected and confirmed
UDON THANI,2018,8,2018-08,22,Suspected and confirmed
UDON THANI,2018,9,2018-09,16,Suspected and confirmed
UDON THANI,2018,10,2018-10,11,Suspected and confirmed
UDON THANI,2018,11,2018-11,13,Suspected and confirmed
UDON THANI,2018,12,2018-12,9,Suspected and confirmed
UDON THANI,2019,1,2019-01,34,Suspected and confirmed
UDON THANI,2019,2,2019-02,42,Suspected and confirmed
UDON THANI,2019,3,2019-03,80,Suspected and confirmed
UDON THANI,2019,4,2019-04,67,Suspected and confirmed
UDON THANI,2019,5,2019-05,76,Suspected and confirmed
UDON THANI,2019,6,2019-06,261,Suspected and confirmed
UDON THANI,2019,7,2019-07,339,Suspected and confirmed
UDON THANI,2019,8,2019-08,161,Suspected and confirmed
UDON THANI,2019,9,2019-09,54,Suspected and confirmed
UDON THANI,2019,10,2019-10,32,Suspected and confirmed
UDON THANI,2019,11,2019-11,13,Suspected and confirmed
UDON THANI,2019,12,2019-12,8,Suspected and confirmed
UDON THANI,2020,1,2020-01,15,Suspected and confirmed
UDON THANI,2020,2,2020-02,7,Suspected and confirmed
UDON THANI,2020,3,2020-03,10,Suspected and confirmed
UDON THANI,2020,4,2020-04,22,Suspected and confirmed
UDON THANI,2020,5,2020-05,24,Suspected and confirmed
UDON THANI,2020,6,2020-06,28,Suspected and confirmed
UDON THANI,2020,7,2020-07,291,Suspected and confirmed
UDON THANI,2020,8,2020-08,177,Suspected and confirmed
UDON THANI,2020,9,2020-09,88,Suspected and confirmed
UDON THANI,2020,10,2020-10,16,Suspected and confirmed
UDON THANI,2020,11,2020-11,9,Suspected and confirmed
UDON THANI,2020,12,2020-12,1,Suspected and confirmed
UDON THANI,2021,1,2021-01,2,Suspected and confirmed
UDON THANI,2021,2,2021-02,0,Suspected and confirmed
UDON THANI,2021,3,2021-03,0,Suspected and confirmed
UDON THANI,2021,4,2021-04,1,Suspected and confirmed
UDON THANI,2021,5,2021-05,0,Suspected and confirmed
UDON THANI,2021,6,2021-06,0,Suspected and confirmed
UDON THANI,2021,7,2021-07,1,Suspected and confirmed
UDON THANI,2021,8,2021-08,0,Suspected and confirmed
UDON THANI,2021,9,2021-09,0,Suspected and confirmed
UDON THANI,2021,10,2021-10,2,Suspected and confirmed
UDON THANI,2021,11,2021-11,0,Suspected and confirmed
UDON THANI,2021,12,2021-12,0,Suspected and confirmed
UDON THANI,2022,1,2022-01,1,Suspected and confirmed
UDON THANI,2022,2,2022-02,0,Suspected and confirmed
UDON THANI,2022,3,2022-03,0,Suspected and confirmed
UDON THANI,2022,4,2022-04,0,Suspected and confirmed
UDON THANI,2022,5,2022-05,8,Suspected and confirmed
UDON THANI,2022,6,2022-06,49,Suspected and confirmed
UDON THANI,2022,7,2022-07,40,Suspected and confirmed
UDON THANI,2022,8,2022-08,101,Suspected and confirmed
UDON THANI,2022,9,2022-09,21,Suspected and confirmed
UDON THANI,2022,10,2022-10,0,Suspected and confirmed
UDON THANI,2022,11,2022-11,0,Suspected and confirmed
UDON THANI,2022,12,2022-12,1,Suspected and confirmed
UTHAI THANI,2015,1,2015-01,9,Suspected and confirmed
UTHAI THANI,2015,2,2015-02,5,Suspected and confirmed
UTHAI THANI,2015,3,2015-03,4,Suspected and confirmed
UTHAI THANI,2015,4,2015-04,27,Suspected and confirmed
UTHAI THANI,2015,5,2015-05,76,Suspected and confirmed
UTHAI THANI,2015,6,2015-06,101,Suspected and confirmed
UTHAI THANI,2015,7,2015-07,172,Suspected and confirmed
UTHAI THANI,2015,8,2015-08,230,Suspected and confirmed
UTHAI THANI,2015,9,2015-09,235,Suspected and confirmed
UTHAI THANI,2015,10,2015-10,165,Suspected and confirmed
UTHAI THANI,2015,11,2015-11,138,Suspected and confirmed
UTHAI THANI,2015,12,2015-12,46,Suspected and confirmed
UTHAI THANI,2016,1,2016-01,26,Suspected and confirmed
UTHAI THANI,2016,2,2016-02,14,Suspected and confirmed
UTHAI THANI,2016,3,2016-03,20,Suspected and confirmed
UTHAI THANI,2016,4,2016-04,8,Suspected and confirmed
UTHAI THANI,2016,5,2016-05,3,Suspected and confirmed
UTHAI THANI,2016,6,2016-06,5,Suspected and confirmed
UTHAI THANI,2016,7,2016-07,10,Suspected and confirmed
UTHAI THANI,2016,8,2016-08,7,Suspected and confirmed
UTHAI THANI,2016,9,2016-09,14,Suspected and confirmed
UTHAI THANI,2016,10,2016-10,11,Suspected and confirmed
UTHAI THANI,2016,11,2016-11,7,Suspected and confirmed
UTHAI THANI,2016,12,2016-12,4,Suspected and confirmed
UTHAI THANI,2017,1,2017-01,1,Suspected and confirmed
UTHAI THANI,2017,2,2017-02,0,Suspected and confirmed
UTHAI THANI,2017,3,2017-03,0,Suspected and confirmed
UTHAI THANI,2017,4,2017-04,0,Suspected and confirmed
UTHAI THANI,2017,5,2017-05,2,Suspected and confirmed
UTHAI THANI,2017,6,2017-06,9,Suspected and confirmed
UTHAI THANI,2017,7,2017-07,14,Suspected and confirmed
UTHAI THANI,2017,8,2017-08,13,Suspected and confirmed
UTHAI THANI,2017,9,2017-09,12,Suspected and confirmed
UTHAI THANI,2017,10,2017-10,13,Suspected and confirmed
UTHAI THANI,2017,11,2017-11,6,Suspected and confirmed
UTHAI THANI,2017,12,2017-12,11,Suspected and confirmed
UTHAI THANI,2018,1,2018-01,4,Suspected and confirmed
UTHAI THANI,2018,2,2018-02,4,Suspected and confirmed
UTHAI THANI,2018,3,2018-03,4,Suspected and confirmed
UTHAI THANI,2018,4,2018-04,13,Suspected and confirmed
UTHAI THANI,2018,5,2018-05,46,Suspected and confirmed
UTHAI THANI,2018,6,2018-06,101,Suspected and confirmed
UTHAI THANI,2018,7,2018-07,86,Suspected and confirmed
UTHAI THANI,2018,8,2018-08,29,Suspected and confirmed
UTHAI THANI,2018,9,2018-09,15,Suspected and confirmed
UTHAI THANI,2018,10,2018-10,31,Suspected and confirmed
UTHAI THANI,2018,11,2018-11,30,Suspected and confirmed
UTHAI THANI,2018,12,2018-12,17,Suspected and confirmed
UTHAI THANI,2019,1,2019-01,11,Suspected and confirmed
UTHAI THANI,2019,2,2019-02,23,Suspected and confirmed
UTHAI THANI,2019,3,2019-03,16,Suspected and confirmed
UTHAI THANI,2019,4,2019-04,14,Suspected and confirmed
UTHAI THANI,2019,5,2019-05,12,Suspected and confirmed
UTHAI THANI,2019,6,2019-06,41,Suspected and confirmed
UTHAI THANI,2019,7,2019-07,84,Suspected and confirmed
UTHAI THANI,2019,8,2019-08,46,Suspected and confirmed
UTHAI THANI,2019,9,2019-09,47,Suspected and confirmed
UTHAI THANI,2019,10,2019-10,45,Suspected and confirmed
UTHAI THANI,2019,11,2019-11,20,Suspected and confirmed
UTHAI THANI,2019,12,2019-12,16,Suspected and confirmed
UTHAI THANI,2020,1,2020-01,14,Suspected and confirmed
UTHAI THANI,2020,2,2020-02,7,Suspected and confirmed
UTHAI THANI,2020,3,2020-03,10,Suspected and confirmed
UTHAI THANI,2020,4,2020-04,0,Suspected and confirmed
