province,year_month,dengue_cases,temperature,humidity,rainfall
SURAT THANI,2022-01,0,25.69,83.73,0.66
SURAT THANI,2022-02,1,26.29,85.95,11.03
SURAT THANI,2022-03,2,27.34,82.46,6.24
SURAT THANI,2022-04,0,27.86,82.43,8.78
SURAT THANI,2022-05,5,26.92,89.11,14.83
SURAT THANI,2022-06,17,26.99,85.75,5.37
SURAT THANI,2022-07,8,26.66,88.16,9.49
SURAT THANI,2022-08,11,26.65,87.47,5.58
SURAT THANI,2022-09,19,26.18,88.26,10.65
SURAT THANI,2022-10,30,26.25,88.34,12.93
SURAT THANI,2022-11,36,26.07,88.19,12.9
SURAT THANI,2022-12,33,25.29,87.37,8.77
SURIN,2015-01,5,24.38,48.38,0.0
SURIN,2015-02,2,27.44,51.99,0.82
SURIN,2015-03,11,30.83,50.56,1.11
SURIN,2015-04,21,31.7,48.41,2.02
SURIN,2015-05,88,30.18,65.92,3.1
SURIN,2015-06,142,29.16,70.23,3.94
SURIN,2015-07,223,26.97,81.44,8.5
SURIN,2015-08,512,26.26,88.64,6.87
SURIN,2015-09,430,26.32,88.07,7.35
SURIN,2015-10,240,25.8,84.07,3.63
SURIN,2015-11,229,26.69,77.86,0.7
SURIN,2015-12,107,26.74,59.03,0.0
SURIN,2016-01,163,26.84,54.62,0.79
SURIN,2016-02,109,25.56,46.42,0.04
SURIN,2016-03,99,31.42,41.21,0.02
SURIN,2016-04,73,33.9,44.0,1.79
SURIN,2016-05,38,30.06,69.97,5.03
SURIN,2016-06,133,27.98,79.51,8.88
SURIN,2016-07,248,26.42,87.59,7.12
SURIN,2016-08,356,26.78,86.6,6.57
SURIN,2016-09,212,26.33,89.37,10.77
SURIN,2016-10,152,26.42,86.92,3.9
SURIN,2016-11,67,24.71,86.53,1.29
SURIN,2016-12,14,23.49,76.22,0.08
SURIN,2017-01,22,25.86,62.15,0.12
SURIN,2017-02,11,26.41,51.55,0.13
SURIN,2017-03,30,29.28,57.89,2.33
SURIN,2017-04,39,30.29,60.78,2.3
SURIN,2017-05,101,28.12,80.76,9.36
SURIN,2017-06,241,26.71,88.04,6.41
SURIN,2017-07,216,25.92,89.86,12.01
SURIN,2017-08,139,26.48,89.52,7.75
SURIN,2017-09,64,26.75,88.85,6.21
SURIN,2017-10,30,25.38,88.41,3.61
SURIN,2017-11,10,24.27,84.41,0.59
SURIN,2017-12,5,23.34,70.42,0.07
SURIN,2018-01,10,25.83,59.16,0.4
SURIN,2018-02,5,26.33,50.45,0.19
SURIN,2018-03,19,28.87,58.23,2.41
SURIN,2018-04,23,29.63,60.85,2.03
SURIN,2018-05,145,28.81,74.01,5.87
SURIN,2018-06,277,26.76,85.69,6.52
SURIN,2018-07,380,26.21,87.53,7.77
SURIN,2018-08,273,25.88,88.46,6.84
SURIN,2018-09,257,26.51,87.46,7.44
SURIN,2018-10,117,26.26,84.5,1.76
SURIN,2018-11,49,25.86,76.3,0.45
SURIN,2018-12,49,26.66,62.99,0.19
SURIN,2019-01,63,26.53,53.58,0.0
SURIN,2019-02,74,30.97,41.85,0.2
SURIN,2019-03,67,31.91,45.68,0.77
SURIN,2019-04,69,31.1,62.49,2.63
SURIN,2019-05,141,29.44,72.64,5.27
SURIN,2019-06,495,28.45,79.13,4.0
SURIN,2019-07,533,27.1,80.62,7.0
SURIN,2019-08,430,26.67,86.22,12.39
SURIN,2019-09,394,25.97,89.26,12.15
SURIN,2019-10,232,26.34,83.56,0.75
SURIN,2019-11,107,25.7,73.23,0.23
SURIN,2019-12,51,25.06,58.79,0.0
SURIN,2020-01,55,27.75,50.02,0.02
SURIN,2020-02,32,28.09,45.44,0.0
SURIN,2020-03,23,31.89,48.65,0.63
SURIN,2020-04,45,29.72,62.22,2.44
SURIN,2020-05,71,30.06,70.43,5.23
SURIN,2020-06,174,27.13,86.41,7.49
SURIN,2020-07,420,27.08,85.91,6.98
SURIN,2020-08,451,26.5,89.2,9.83
SURIN,2020-09,345,26.71,88.98,12.45
SURIN,2020-10,120,24.62,91.4,8.07
SURIN,2020-11,50,24.04,86.31,0.26
SURIN,2020-12,17,22.56,75.82,0.0
SURIN,2021-01,23,22.86,59.44,0.0
SURIN,2021-02,10,26.36,53.63,1.08
SURIN,2021-03,14,31.12,49.34,0.95
SURIN,2021-04,8,29.57,66.88,4.16
SURIN,2021-05,45,28.54,79.77,6.33
SURIN,2021-06,88,27.02,86.57,7.39
SURIN,2021-07,63,26.66,87.51,7.36
SURIN,2021-08,59,26.9,86.9,6.1
SURIN,2021-09,60,26.09,90.01,13.1
SURIN,2021-10,20,25.48,90.31,7.48
SURIN,2021-11,6,24.01,85.96,0.39
SURIN,2021-12,4,22.02,77.09,0.08
SURIN,2022-01,3,26.06,60.99,0.17
SURIN,2022-02,6,25.72,62.89,1.68
SURIN,2022-03,8,29.12,64.44,4.01
SURIN,2022-04,4,27.34,71.32,3.67
SURIN,2022-05,40,26.6,84.2,9.26
SURIN,2022-06,87,26.76,87.31,4.85
SURIN,2022-07,147,26.73,88.46,9.95
SURIN,2022-08,113,26.38,89.4,11.01
SURIN,2022-09,52,26.06,90.68,20.07
SURIN,2022-10,23,24.59,88.45,3.98
SURIN,2022-11,35,25.14,84.44,1.35
SURIN,2022-12,9,22.44,72.66,0.11
TAK,2015-01,12,19.11,69.96,1.46
TAK,2015-02,8,22.2,58.24,0.08
TAK,2015-03,16,25.7,59.71,0.92
TAK,2015-04,29,26.49,62.49,1.82
TAK,2015-05,114,26.33,72.42,1.91
TAK,2015-06,246,25.0,78.2,3.82
TAK,2015-07,296,23.59,84.37,6.23
TAK,2015-08,205,23.34,86.55,6.03
TAK,2015-09,157,23.5,88.91,7.34
TAK,2015-10,124,23.05,87.95,4.43
TAK,2015-11,136,23.37,81.35,0.89
TAK,2015-12,66,21.53,73.74,0.54
TAK,2016-01,26,19.98,63.7,1.09
TAK,2016-02,18,22.0,52.88,0.0
TAK,2016-03,20,25.62,56.26,0.15
TAK,2016-04,19,28.23,57.69,0.15
TAK,2016-05,19,27.37,66.06,3.08
TAK,2016-06,31,24.33,84.83,6.66
TAK,2016-07,58,23.67,86.31,7.72
TAK,2016-08,63,23.2,88.47,6.41
TAK,2016-09,43,22.95,91.31,8.0
TAK,2016-10,49,23.25,91.14,7.26
TAK,2016-11,39,21.73,88.32,1.4
TAK,2016-12,17,19.54,82.5,0.03
TAK,2017-01,4,20.54,81.02,0.8
TAK,2017-02,2,21.76,62.94,0.12
TAK,2017-03,7,24.89,59.58,0.8
TAK,2017-04,5,25.9,70.96,2.64
TAK,2017-05,50,25.12,84.47,11.28
TAK,2017-06,175,23.78,87.91,5.39
TAK,2017-07,213,22.79,89.79,12.87
TAK,2017-08,192,23.06,89.84,7.87
TAK,2017-09,104,23.76,90.96,6.29
TAK,2017-10,72,22.94,91.42,7.45
TAK,2017-11,44,21.18,88.61,0.75
TAK,2017-12,31,18.72,83.95,0.67
TAK,2018-01,14,20.15,81.64,0.22
TAK,2018-02,11,21.21,76.65,0.86
TAK,2018-03,16,23.9,65.38,0.72
TAK,2018-04,20,25.3,70.62,2.5
TAK,2018-05,73,24.74,82.32,5.8
TAK,2018-06,139,23.66,85.97,6.63
TAK,2018-07,192,23.02,88.3,7.93
TAK,2018-08,100,22.66,89.47,7.31
TAK,2018-09,75,23.37,89.89,5.6
TAK,2018-10,48,23.25,89.94,4.04
TAK,2018-11,48,21.88,85.54,0.71
TAK,2018-12,35,21.2,80.94,0.35
TAK,2019-01,11,21.39,74.31,0.41
TAK,2019-02,24,23.76,61.49,0.59
TAK,2019-03,21,25.49,57.76,0.44
TAK,2019-04,47,28.16,56.67,0.92
TAK,2019-05,65,25.95,78.05,4.33
TAK,2019-06,113,24.58,85.83,7.2
TAK,2019-07,268,23.43,84.69,3.79
TAK,2019-08,177,23.08,89.02,12.15
TAK,2019-09,78,23.23,88.84,7.13
TAK,2019-10,68,23.52,88.15,3.46
TAK,2019-11,48,21.72,82.33,0.68
TAK,2019-12,16,19.51,71.29,0.0
TAK,2020-01,17,22.68,61.74,0.0
TAK,2020-02,13,23.63,53.54,0.04
TAK,2020-03,7,26.06,52.38,0.15
TAK,2020-04,12,26.84,59.61,2.76
TAK,2020-05,42,26.38,74.73,2.51
TAK,2020-06,48,24.69,83.99,4.7
TAK,2020-07,135,24.34,84.32,3.63
TAK,2020-08,91,23.58,87.33,7.63
TAK,2020-09,70,23.81,90.61,7.92
TAK,2020-10,35,22.31,90.72,6.99
TAK,2020-11,27,21.7,85.6,0.52
TAK,2020-12,17,19.83,77.66,0.0
TAK,2021-01,6,19.89,67.9,0.04
TAK,2021-02,8,23.29,59.21,0.2
TAK,2021-03,13,26.26,57.97,0.63
TAK,2021-04,13,24.37,82.54,8.7
TAK,2021-05,51,25.22,82.01,3.64
TAK,2021-06,100,23.85,86.1,4.44
TAK,2021-07,56,23.52,88.59,12.69
TAK,2021-08,24,23.67,89.1,8.26
TAK,2021-09,10,23.23,92.32,14.34
TAK,2021-10,5,23.07,91.88,8.6
TAK,2021-11,14,21.74,88.21,0.98
TAK,2021-12,5,18.09,83.45,0.0
TAK,2022-01,9,19.78,82.36,0.48
TAK,2022-02,6,20.18,83.58,3.46
TAK,2022-03,10,24.47,79.21,1.35
TAK,2022-04,21,24.97,73.62,3.62
TAK,2022-05,75,23.48,87.4,12.0
TAK,2022-06,258,23.59,88.39,5.55
TAK,2022-07,218,24.02,88.1,7.23
TAK,2022-08,172,23.47,90.27,10.79
TAK,2022-09,163,23.08,92.43,12.65
TAK,2022-10,85,22.28,89.79,5.58
TAK,2022-11,67,22.15,89.82,1.98
TAK,2022-12,56,19.58,84.76,0.27
TRAD,2015-01,19,24.93,74.44,0.37
TRAD,2015-02,13,25.98,75.21,0.69
TRAD,2015-03,26,27.44,78.55,1.28
TRAD,2015-04,53,28.25,78.2,3.09
TRAD,2015-05,77,28.81,80.49,6.05
TRAD,2015-06,146,27.85,82.98,16.63
TRAD,2015-07,138,27.62,83.48,10.74
TRAD,2015-08,60,27.05,85.83,17.08
TRAD,2015-09,43,27.01,86.43,18.54
TRAD,2015-10,31,27.5,82.17,8.16
TRAD,2015-11,36,27.83,79.16,4.63
TRAD,2015-12,33,27.29,76.25,1.5
TRAD,2016-01,17,26.75,77.24,2.17
TRAD,2016-02,19,26.56,72.59,0.31
TRAD,2016-03,9,27.69,78.16,1.37
TRAD,2016-04,14,29.13,76.31,1.77
TRAD,2016-05,15,29.16,79.57,7.85
TRAD,2016-06,18,27.75,85.19,17.98
TRAD,2016-07,17,27.34,84.01,14.71
TRAD,2016-08,20,27.48,86.38,12.29
TRAD,2016-09,7,26.71,88.6,16.85
TRAD,2016-10,4,26.86,88.06,14.69
TRAD,2016-11,11,27.3,83.09,5.22
TRAD,2016-12,3,26.1,81.23,3.98
TRAD,2017-01,5,26.39,78.68,5.23
TRAD,2017-02,2,26.45,75.38,1.6
TRAD,2017-03,2,27.41,78.99,3.26
TRAD,2017-04,2,28.16,79.94,4.38
TRAD,2017-05,6,28.42,83.19,13.78
TRAD,2017-06,13,27.79,84.99,13.33
TRAD,2017-07,8,27.13,85.73,19.08
TRAD,2017-08,10,27.28,86.25,15.73
TRAD,2017-09,6,27.71,85.06,14.51
TRAD,2017-10,7,27.34,84.91,9.05
TRAD,2017-11,4,26.63,85.83,8.6
TRAD,2017-12,4,25.45,80.49,1.78
TRAD,2018-01,6,25.95,80.56,2.49
TRAD,2018-02,9,25.89,76.45,1.41
TRAD,2018-03,16,27.3,80.59,3.17
TRAD,2018-04,15,27.73,81.28,5.21
TRAD,2018-05,31,28.29,80.99,7.52
TRAD,2018-06,56,27.77,83.35,15.38
TRAD,2018-07,71,27.37,86.11,17.31
TRAD,2018-08,34,27.01,85.23,16.05
TRAD,2018-09,53,27.0,85.9,14.78
TRAD,2018-10,38,27.68,83.17,9.41
TRAD,2018-11,36,27.26,81.07,4.34
TRAD,2018-12,21,27.28,78.95,4.04
TRAD,2019-01,27,26.37,75.2,0.85
TRAD,2019-02,19,26.84,79.27,0.65
TRAD,2019-03,23,27.58,78.5,2.48
TRAD,2019-04,49,28.85,79.73,3.0
TRAD,2019-05,113,28.83,82.62,9.93
TRAD,2019-06,120,28.27,83.79,18.17
TRAD,2019-07,39,27.84,82.79,15.08
TRAD,2019-08,49,27.39,86.07,17.33
TRAD,2019-09,21,26.95,86.87,15.93
TRAD,2019-10,16,27.78,80.94,4.7
TRAD,2019-11,14,27.28,76.84,2.55
TRAD,2019-12,5,25.8,75.44,0.33
TRAD,2020-01,15,26.77,76.35,1.56
TRAD,2020-02,11,27.11,71.31,1.0
TRAD,2020-03,3,27.93,79.15,2.18
TRAD,2020-04,3,28.24,81.02,6.72
TRAD,2020-05,9,29.01,81.7,8.5
TRAD,2020-06,23,27.78,85.52,18.49
TRAD,2020-07,32,27.65,83.43,14.61
TRAD,2020-08,37,27.6,84.98,14.67
TRAD,2020-09,18,27.46,86.05,19.29
TRAD,2020-10,5,26.56,87.29,22.88
TRAD,2020-11,4,26.82,82.92,7.57
TRAD,2020-12,2,25.44,82.43,3.25
TRAD,2021-01,2,24.88,75.58,0.53
TRAD,2021-02,0,26.52,73.87,1.0
TRAD,2021-03,0,27.61,80.45,2.02
TRAD,2021-04,0,28.18,81.16,7.78
TRAD,2021-05,1,28.49,83.62,11.0
TRAD,2021-06,0,27.94,83.81,12.44
TRAD,2021-07,2,27.57,84.6,19.51
TRAD,2021-08,2,27.27,85.94,17.13
TRAD,2021-09,1,26.74,87.42,22.66
TRAD,2021-10,1,27.12,86.63,15.78
TRAD,2021-11,1,26.92,84.78,11.22
TRAD,2021-12,0,25.01,82.2,1.48
TRAD,2022-01,0,26.45,75.42,0.66
TRAD,2022-02,0,26.76,79.89,7.53
TRAD,2022-03,1,27.7,82.67,4.73
TRAD,2022-04,0,27.96,79.67,4.52
TRAD,2022-05,4,27.91,83.4,14.14
TRAD,2022-06,4,27.88,83.73,10.38
TRAD,2022-07,9,27.54,85.82,21.57
TRAD,2022-08,6,27.13,85.97,21.45
TRAD,2022-09,9,26.71,87.61,20.92
TRAD,2022-10,13,26.77,83.68,11.4
TRAD,2022-11,10,26.93,83.98,7.44
TRAD,2022-12,12,25.48,79.2,2.19
TRANG,2015-01,1,25.41,83.87,0.96
TRANG,2015-02,3,25.5,80.09,0.71
TRANG,2015-03,0,27.99,72.4,0.19
TRANG,2015-04,2,28.4,76.98,2.82
TRANG,2015-05,2,28.13,82.88,6.38
TRANG,2015-06,7,27.71,84.15,6.32
TRANG,2015-07,18,27.18,86.53,9.96
TRANG,2015-08,8,26.78,86.32,12.28
TRANG,2015-09,5,26.52,87.77,12.54
TRANG,2015-10,5,26.93,86.4,5.61
TRANG,2015-11,0,26.57,89.37,6.97
TRANG,2015-12,6,26.61,86.83,2.36
TRANG,2016-01,4,26.85,84.6,1.6
TRANG,2016-02,6,26.75,79.64,1.08
TRANG,2016-03,6,28.93,69.78,0.02
TRANG,2016-04,3,30.19,69.85,1.19
TRANG,2016-05,1,29.17,78.87,10.82
TRANG,2016-06,10,27.18,87.55,8.01
TRANG,2016-07,32,26.95,86.74,9.65
TRANG,2016-08,18,27.06,87.25,8.93
TRANG,2016-09,16,26.39,88.63,7.61
TRANG,2016-10,7,26.07,90.29,9.55
TRANG,2016-11,11,26.65,88.64,7.23
TRANG,2016-12,7,26.05,89.09,9.4
TRANG,2017-01,2,25.85,89.29,12.75
TRANG,2017-02,2,26.08,83.76,1.04
TRANG,2017-03,2,26.97,82.76,4.14
TRANG,2017-04,5,27.2,87.81,6.24
TRANG,2017-05,9,27.72,86.86,10.69
TRANG,2017-06,17,27.17,87.65,7.24
TRANG,2017-07,13,27.08,86.13,3.75
TRANG,2017-08,13,26.74,87.21,12.8
TRANG,2017-09,11,26.76,87.88,14.27
TRANG,2017-10,12,26.92,86.23,5.66
TRANG,2017-11,7,26.37,90.06,15.01
TRANG,2017-12,9,25.98,87.46,3.71
TRANG,2018-01,12,25.78,87.73,6.88
TRANG,2018-02,5,26.04,81.81,0.66
TRANG,2018-03,3,27.5,79.47,1.45
TRANG,2018-04,10,28.13,79.53,3.4
TRANG,2018-05,14,27.86,83.61,7.9
TRANG,2018-06,17,27.29,84.65,6.95
TRANG,2018-07,43,27.04,86.66,9.08
TRANG,2018-08,29,27.0,86.22,5.77
TRANG,2018-09,22,26.57,86.4,8.49
TRANG,2018-10,21,26.63,87.53,9.75
TRANG,2018-11,21,26.66,88.52,6.28
TRANG,2018-12,10,26.39,88.95,6.77
TRANG,2019-01,14,26.08,84.72,1.95
TRANG,2019-02,19,26.96,78.05,0.12
TRANG,2019-03,9,28.75,72.37,1.45
TRANG,2019-04,8,29.41,75.82,4.28
TRANG,2019-05,33,27.95,84.65,6.21
TRANG,2019-06,47,27.62,86.86,8.9
TRANG,2019-07,52,27.52,84.26,7.46
TRANG,2019-08,49,27.14,86.51,9.81
TRANG,2019-09,33,26.8,86.76,6.46
TRANG,2019-10,11,26.8,86.49,10.33
TRANG,2019-11,7,26.61,87.66,7.1
TRANG,2019-12,8,25.87,85.41,1.95
TRANG,2020-01,9,26.57,80.89,0.18
TRANG,2020-02,6,27.34,75.03,0.61
TRANG,2020-03,1,29.15,69.03,0.67
TRANG,2020-04,9,28.78,77.47,4.28
TRANG,2020-05,7,28.01,86.21,10.42
TRANG,2020-06,19,27.09,86.68,11.31
TRANG,2020-07,23,26.98,86.2,9.4
TRANG,2020-08,21,27.21,85.84,6.53
TRANG,2020-09,12,26.69,87.79,16.31
TRANG,2020-10,6,26.32,89.34,17.16
TRANG,2020-11,5,26.61,88.98,11.41
TRANG,2020-12,2,25.83,89.09,10.49
TRANG,2021-01,2,25.55,85.17,1.53
TRANG,2021-02,1,26.16,79.6,0.05
TRANG,2021-03,2,27.79,75.66,1.57
TRANG,2021-04,0,27.43,84.69,8.68
TRANG,2021-05,0,27.55,87.69,8.66
TRANG,2021-06,5,27.2,86.89,5.64
TRANG,2021-07,3,27.16,87.1,9.83
TRANG,2021-08,2,26.68,87.81,11.09
TRANG,2021-09,2,26.77,86.14,11.48
TRANG,2021-10,6,26.88,87.61,8.65
TRANG,2021-11,7,26.27,92.14,13.25
TRANG,2021-12,2,25.85,87.43,3.23
TRANG,2022-01,2,26.13,83.68,1.18
TRANG,2022-02,1,26.54,86.07,6.32
TRANG,2022-03,1,27.32,83.89,5.68
TRANG,2022-04,13,27.47,86.42,6.99
TRANG,2022-05,20,27.47,87.33,8.52
TRANG,2022-06,16,26.92,87.1,9.59
TRANG,2022-07,25,27.07,87.98,9.56
TRANG,2022-08,32,26.78,87.92,9.8
TRANG,2022-09,18,26.63,87.61,9.58
TRANG,2022-10,13,26.36,88.83,15.88
TRANG,2022-11,24,26.25,89.67,9.53
TRANG,2022-12,22,25.54,88.71,8.99
UBON RATCHATHANI,2015-01,6,24.69,49.35,0.0
UBON RATCHATHANI,2015-02,7,27.53,51.27,0.87
UBON RATCHATHANI,2015-03,27,31.3,45.45,0.49
UBON RATCHATHANI,2015-04,54,31.84,47.05,1.21
UBON RATCHATHANI,2015-05,134,30.33,64.65,3.25
UBON RATCHATHANI,2015-06,340,28.83,72.32,4.96
UBON RATCHATHANI,2015-07,548,26.6,84.4,8.1
UBON RATCHATHANI,2015-08,699,26.34,89.08,6.88
UBON RATCHATHANI,2015-09,463,26.48,87.75,6.92
UBON RATCHATHANI,2015-10,307,26.04,83.01,4.15
UBON RATCHATHANI,2015-11,238,26.82,77.69,0.7
UBON RATCHATHANI,2015-12,99,27.08,58.65,0.0
UBON RATCHATHANI,2016-01,136,26.93,57.41,0.95
UBON RATCHATHANI,2016-02,102,25.81,48.04,0.02
UBON RATCHATHANI,2016-03,131,31.48,41.7,0.02
UBON RATCHATHANI,2016-04,81,34.12,42.38,1.3
UBON RATCHATHANI,2016-05,60,29.77,72.01,5.87
UBON RATCHATHANI,2016-06,132,27.39,84.55,10.99
UBON RATCHATHANI,2016-07,203,26.31,88.95,8.52
UBON RATCHATHANI,2016-08,221,26.6,88.72,8.7
UBON RATCHATHANI,2016-09,120,26.36,89.69,17.79
UBON RATCHATHANI,2016-10,82,26.55,86.8,4.69
UBON RATCHATHANI,2016-11,38,24.9,87.46,1.29
UBON RATCHATHANI,2016-12,10,23.03,82.82,0.32
UBON RATCHATHANI,2017-01,7,25.61,66.02,0.12
UBON RATCHATHANI,2017-02,15,26.12,56.5,0.04
UBON RATCHATHANI,2017-03,18,29.14,57.52,2.0
UBON RATCHATHANI,2017-04,12,29.99,62.42,4.9
UBON RATCHATHANI,2017-05,55,27.97,82.64,11.29
UBON RATCHATHANI,2017-06,106,26.57,90.04,9.96
UBON RATCHATHANI,2017-07,138,25.74,91.91,20.42
UBON RATCHATHANI,2017-08,81,26.51,90.07,10.05
UBON RATCHATHANI,2017-09,55,26.9,88.5,6.97
UBON RATCHATHANI,2017-10,29,25.49,87.85,3.45
UBON RATCHATHANI,2017-11,7,24.45,86.46,0.57
UBON RATCHATHANI,2017-12,5,23.36,73.12,0.04
UBON RATCHATHANI,2018-01,6,25.97,61.32,0.08
UBON RATCHATHANI,2018-02,16,26.24,52.78,0.13
UBON RATCHATHANI,2018-03,29,28.46,60.39,2.99
UBON RATCHATHANI,2018-04,51,29.61,60.5,2.33
UBON RATCHATHANI,2018-05,282,28.75,74.07,5.98
UBON RATCHATHANI,2018-06,406,26.58,88.03,11.48
UBON RATCHATHANI,2018-07,333,25.95,91.0,16.19
UBON RATCHATHANI,2018-08,161,25.61,91.77,15.95
UBON RATCHATHANI,2018-09,75,26.55,87.98,8.87
UBON RATCHATHANI,2018-10,38,26.32,84.72,1.68
UBON RATCHATHANI,2018-11,36,25.67,79.77,0.52
UBON RATCHATHANI,2018-12,44,26.67,67.19,0.42
UBON RATCHATHANI,2019-01,85,26.4,57.14,0.0
UBON RATCHATHANI,2019-02,100,30.41,46.34,0.13
UBON RATCHATHANI,2019-03,208,31.73,46.75,0.59
UBON RATCHATHANI,2019-04,223,31.26,60.45,2.83
UBON RATCHATHANI,2019-05,817,29.02,77.11,7.31
UBON RATCHATHANI,2019-06,1709,27.8,85.1,4.75
UBON RATCHATHANI,2019-07,1215,26.38,87.36,11.48
UBON RATCHATHANI,2019-08,870,26.25,90.51,14.15
UBON RATCHATHANI,2019-09,477,25.99,89.61,18.61
UBON RATCHATHANI,2019-10,209,26.38,83.77,1.07
UBON RATCHATHANI,2019-11,112,25.13,78.69,0.49
UBON RATCHATHANI,2019-12,48,24.87,62.77,0.01
UBON RATCHATHANI,2020-01,66,27.33,53.74,0.02
UBON RATCHATHANI,2020-02,119,28.09,46.69,0.0
UBON RATCHATHANI,2020-03,75,32.1,45.95,0.43
UBON RATCHATHANI,2020-04,137,30.25,57.75,1.98
UBON RATCHATHANI,2020-05,235,29.98,71.78,6.16
UBON RATCHATHANI,2020-06,401,27.27,86.4,6.22
UBON RATCHATHANI,2020-07,455,27.11,86.8,9.32
UBON RATCHATHANI,2020-08,301,26.47,90.08,13.98
UBON RATCHATHANI,2020-09,163,26.83,89.14,12.15
UBON RATCHATHANI,2020-10,65,25.03,91.35,7.56
UBON RATCHATHANI,2020-11,21,24.05,86.98,0.51
UBON RATCHATHANI,2020-12,23,22.37,80.06,0.01
UBON RATCHATHANI,2021-01,10,22.76,63.37,0.0
UBON RATCHATHANI,2021-02,13,26.23,56.0,0.83
UBON RATCHATHANI,2021-03,13,31.24,47.85,0.43
UBON RATCHATHANI,2021-04,11,30.38,62.07,5.72
UBON RATCHATHANI,2021-05,18,28.26,81.67,5.53
UBON RATCHATHANI,2021-06,38,26.83,88.05,9.29
UBON RATCHATHANI,2021-07,28,26.49,89.31,13.25
UBON RATCHATHANI,2021-08,18,26.65,88.92,8.73
UBON RATCHATHANI,2021-09,25,26.3,89.42,15.86
UBON RATCHATHANI,2021-10,8,25.78,89.9,8.35
UBON RATCHATHANI,2021-11,4,24.25,86.18,0.31
UBON RATCHATHANI,2021-12,2,21.93,80.41,0.12
UBON RATCHATHANI,2022-01,4,25.74,64.9,0.52
UBON RATCHATHANI,2022-02,2,26.41,61.71,1.25
UBON RATCHATHANI,2022-03,9,29.29,62.81,3.53
UBON RATCHATHANI,2022-04,10,27.53,70.83,4.01
UBON RATCHATHANI,2022-05,62,26.45,86.19,12.32
UBON RATCHATHANI,2022-06,170,26.78,88.24,3.86
UBON RATCHATHANI,2022-07,272,26.65,89.99,15.42
UBON RATCHATHANI,2022-08,184,26.36,90.18,16.09
UBON RATCHATHANI,2022-09,92,26.21,90.4,19.14
UBON RATCHATHANI,2022-10,64,24.88,87.89,4.05
UBON RATCHATHANI,2022-11,53,25.19,85.46,0.98
UBON RATCHATHANI,2022-12,28,21.99,77.77,1.34
UDON THANI,2015-01,2,20.43,61.52,0.19
UDON THANI,2015-02,0,24.64,59.44,1.45
UDON THANI,2015-03,2,29.53,53.16,1.17
UDON THANI,2015-04,1,30.83,46.4,2.12
UDON THANI,2015-05,5,31.35,59.51,2.94
UDON THANI,2015-06,11,29.59,67.25,2.66
UDON THANI,2015-07,6,27.93,76.75,8.93
UDON THANI,2015-08,18,26.73,87.03,6.88
UDON THANI,2015-09,21,26.57,87.91,6.69
UDON THANI,2015-10,11,25.18,83.54,3.54
UDON THANI,2015-11,25,25.0,80.42,0.79
UDON THANI,2015-12,4,22.47,68.43,0.16
UDON THANI,2016-01,3,22.74,61.77,1.11
UDON THANI,2016-02,5,21.8,49.37,0.0
UDON THANI,2016-03,5,29.46,39.77,0.06
UDON THANI,2016-04,2,33.89,42.72,2.2
UDON THANI,2016-05,3,30.65,65.86,7.27
UDON THANI,2016-06,6,28.16,79.89,7.18
UDON THANI,2016-07,10,26.72,86.25,6.33
UDON THANI,2016-08,13,26.71,86.64,10.99
UDON THANI,2016-09,7,26.52,88.21,8.69
UDON THANI,2016-10,8,25.93,86.79,4.55
UDON THANI,2016-11,4,22.67,84.24,2.52
UDON THANI,2016-12,1,20.08,79.1,0.09
UDON THANI,2017-01,2,22.09,74.38,0.14
UDON THANI,2017-02,0,23.18,60.63,0.23
UDON THANI,2017-03,2,27.32,63.8,3.73
UDON THANI,2017-04,4,29.28,60.6,2.06
UDON THANI,2017-05,14,28.09,77.14,8.79
UDON THANI,2017-06,27,26.78,87.73,10.18
UDON THANI,2017-07,36,26.13,90.24,15.74
UDON THANI,2017-08,22,26.37,90.18,10.03
UDON THANI,2017-09,13,27.21,87.1,8.05
UDON THANI,2017-10,2,24.68,88.42,6.45
UDON THANI,2017-11,4,22.02,83.83,0.06
UDON THANI,2017-12,1,19.15,77.97,0.47
UDON THANI,2018-01,0,21.47,71.31,0.15
UDON THANI,2018-02,1,22.52,64.11,1.81
UDON THANI,2018-03,0,26.93,58.36,0.72
UDON THANI,2018-04,3,28.5,61.26,5.36
UDON THANI,2018-05,30,27.73,81.19,8.32
UDON THANI,2018-06,84,26.86,86.31,8.92
UDON THANI,2018-07,31,26.06,89.74,11.15
UDON THANI,2018-08,22,25.95,90.16,9.36
UDON THANI,2018-09,16,26.68,86.69,6.4
UDON THANI,2018-10,11,25.28,84.94,1.48
UDON THANI,2018-11,13,23.61,81.37,0.28
UDON THANI,2018-12,9,21.7,74.67,0.61
UDON THANI,2019-01,34,22.06,68.68,0.0
UDON THANI,2019-02,42,27.27,58.48,1.77
UDON THANI,2019-03,80,29.72,54.19,1.15
UDON THANI,2019-04,67,32.84,51.77,1.41
UDON THANI,2019-05,76,30.13,68.72,4.96
UDON THANI,2019-06,261,28.07,83.49,8.52
UDON THANI,2019-07,339,26.92,84.32,6.22
UDON THANI,2019-08,161,26.48,88.4,16.65
UDON THANI,2019-09,54,26.02,86.82,6.53
UDON THANI,2019-10,32,25.78,83.1,1.29
UDON THANI,2019-11,13,23.11,78.44,0.1
