region,year,month,dengue_cases,temperature,humidity,rainfall
Dak Lak,2005,10,5.0,22.678752307692307,0.5067017157962626,0.25450276389339976
Dak Lak,2005,11,5.0,24.513484615384616,0.5321096746551247,0.8750112648210865
Dak Lak,2005,12,4.0,26.17903692307692,0.7835855181928261,3.686637371384467
Dak Lak,2006,1,3.0,25.789040769230766,0.3766944031722573,6.367279198737099
Dak Lak,2006,2,7.0,25.23466923076923,-0.3446687221715121,6.185290735000028
Dak Lak,2006,3,15.0,24.16904615384615,-0.2886197249549869,6.378552437616656
Dak Lak,2006,4,21.0,23.761283846153844,0.5105862340043005,9.031065256119918
Dak Lak,2006,5,24.0,23.71408692307692,0.738286479742144,10.822928456876136
Dak Lak,2006,6,21.0,23.327603846153846,-0.06972229898126343,8.494629112717048
Dak Lak,2006,7,12.0,23.580826153846154,-1.1303547904171594,4.002820619252116
Dak Lak,2006,8,7.0,22.01802461538462,-1.3695532019437333,1.5171400138150106
Dak Lak,2006,9,7.0,21.066280000000003,-0.8031515834073155,0.7819508345374533
Dak Lak,2006,10,3.0,23.474958461538463,-0.8881495336600348,0.20784960456519627
Dak Lak,2006,11,2.0,25.358886923076923,-0.1731495304888672,1.055396266609093
Dak Lak,2006,12,3.0,26.334204615384614,0.22004782518208366,2.087245337091959
Dak Lak,2007,1,3.0,24.919662307692306,-0.18303441440016652,3.878505188577736
Dak Lak,2007,2,7.0,25.17085846153846,-0.256610161490734,5.0487981553977495
Dak Lak,2007,3,25.0,24.351866923076923,-0.4248384964260579,5.164991795586849
Dak Lak,2007,4,25.0,23.92922846153846,0.7150560111889612,10.837534576869352
Dak Lak,2007,5,29.0,23.897751538461538,1.5970315170551148,15.088849235326048
Dak Lak,2007,6,24.0,22.824742307692308,0.8571245405779524,11.231916419302037
Dak Lak,2007,7,20.0,21.087454615384615,0.5694097615311788,8.571186873058862
Dak Lak,2007,8,8.0,21.410265384615386,0.13219856883892844,4.746278917292122
Dak Lak,2007,9,8.0,21.051056923076924,0.27143949139327034,0.921136774965047
Dak Lak,2007,10,5.0,20.446085384615383,1.3010141389823775,0.8748935752709469
Dak Lak,2007,11,4.0,23.225681538461536,1.4376478627238831,1.506557841471826
Dak Lak,2007,12,1.0,25.621013846153843,0.7216272957498714,2.1842871479188593
Dak Lak,2008,1,3.0,24.363646153846155,0.7966265417581426,6.3010250495818365
Dak Lak,2008,2,9.0,25.001728461538463,0.14734514957097836,7.238079923599098
Dak Lak,2008,3,31.0,24.522652307692308,-1.475165458292152,3.076424513262912
Dak Lak,2008,4,27.0,24.03819846153846,-0.8083682589340169,4.9319165006566505
Dak Lak,2008,5,29.0,23.64407153846154,0.3381332060650642,9.31829385137042
Dak Lak,2008,6,0.0,23.56906,0.47011555120837145,9.904572328266045
Dak Lak,2008,7,0.0,22.087028461538463,0.5474194199923343,8.927751242971192
Dak Lak,2008,8,46.0,20.581413076923074,0.8216229792593416,6.287298456300049
Dak Lak,2008,9,14.0,19.363698461538462,0.6234943540647416,1.8730546016391043
